attack_don;attack_rec;Date_analysis;Age_A;Age_B;Age_C;direction;brood_ID;phase;weight_tot;food_cat
A;B;128;12;10;4;AB;617_2020;early;90;medium
B;A;128;12;10;4;BA;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
B;A;128;12;10;4;BA;617_2020;early;90;medium
B;A;128;12;10;4;BA;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
B;A;128;12;10;4;BA;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
A;B;128;12;10;4;AB;617_2020;early;90;medium
B;A;129;13;11;5;BA;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;C;129;13;11;5;BC;617_2020;early;256;high
B;C;129;13;11;5;BC;617_2020;early;256;high
B;C;129;13;11;5;BC;617_2020;early;256;high
B;C;129;13;11;5;BC;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;129;13;11;5;BA;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
A;B;129;13;11;5;AB;617_2020;early;256;high
B;A;130;14;12;6;BA;617_2020;early;6.4;low
B;A;130;14;12;6;BA;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
B;A;130;14;12;6;BA;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
B;A;130;14;12;6;BA;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
C;A;130;14;12;6;CA;617_2020;early;6.4;low
B;A;130;14;12;6;BA;617_2020;early;6.4;low
B;A;130;14;12;6;BA;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
A;B;130;14;12;6;AB;617_2020;early;6.4;low
B;A;134;18;16;10;BA;617_2020;late;120.2;medium
A;B;134;18;16;10;AB;617_2020;late;120.2;medium
A;B;134;18;16;10;AB;617_2020;late;120.2;medium
B;C;134;18;16;10;BC;617_2020;late;120.2;medium
B;C;134;18;16;10;BC;617_2020;late;120.2;medium
B;C;134;18;16;10;BC;617_2020;late;120.2;medium
B;C;134;18;16;10;BC;617_2020;late;120.2;medium
A;B;134;18;16;10;AB;617_2020;late;120.2;medium
A;B;134;18;16;10;AB;617_2020;late;120.2;medium
A;B;134;18;16;10;AB;617_2020;late;120.2;medium
A;B;134;18;16;10;AB;617_2020;late;120.2;medium
B;A;135;19;17;11;BA;617_2020;late;88.2;medium
B;A;135;19;17;11;BA;617_2020;late;88.2;medium
A;B;135;19;17;11;AB;617_2020;late;88.2;medium
A;B;135;19;17;11;AB;617_2020;late;88.2;medium
A;B;135;19;17;11;AB;617_2020;late;88.2;medium
C;A;133;11;11;5;CA;638_2020;early;87;medium
A;C;133;11;11;5;AC;638_2020;early;87;medium
A;C;133;11;11;5;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
C;A;135;13;13;7;CA;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
C;A;135;13;13;7;CA;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;B;135;13;13;7;AB;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;B;135;13;13;7;AB;638_2020;early;87;medium
B;C;135;13;13;7;BC;638_2020;early;87;medium
A;B;135;13;13;7;AB;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
C;A;135;13;13;7;CA;638_2020;early;87;medium
B;C;135;13;13;7;BC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
A;B;135;13;13;7;AB;638_2020;early;87;medium
B;A;136;14;14;8;BA;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
B;C;136;14;14;8;BC;638_2020;early;191.4;high
C;A;136;14;14;8;CA;638_2020;early;191.4;high
C;A;136;14;14;8;CA;638_2020;early;191.4;high
C;A;136;14;14;8;CA;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
C;A;136;14;14;8;CA;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
B;A;136;14;14;8;BA;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;B;136;14;14;8;AB;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;136;14;14;8;AC;638_2020;early;191.4;high
A;C;140;18;18;12;AC;638_2020;late;49;medium
A;B;133;11;11;5;AB;638_2020;early;87;medium
C;A;140;18;18;12;CA;638_2020;late;49;medium
A;C;140;18;18;12;AC;638_2020;late;49;medium
A;C;140;18;18;12;AC;638_2020;late;49;medium
C;A;140;18;18;12;CA;638_2020;late;49;medium
C;A;140;18;18;12;CA;638_2020;late;49;medium
A;C;140;18;18;12;AC;638_2020;late;49;medium
C;A;140;18;18;12;CA;638_2020;late;49;medium
A;C;140;18;18;12;AC;638_2020;late;49;medium
C;A;140;18;18;12;CA;638_2020;late;49;medium
C;A;140;18;18;12;CA;638_2020;late;49;medium
A;C;140;18;18;12;AC;638_2020;late;49;medium
C;A;141;19;19;13;CA;638_2020;late;125;high
C;A;141;19;19;13;CA;638_2020;late;125;high
C;A;141;19;19;13;CA;638_2020;late;125;high
A;C;141;19;19;13;AC;638_2020;late;125;high
A;C;141;19;19;13;AC;638_2020;late;125;high
A;C;141;19;19;13;AC;638_2020;late;125;high
B;A;141;19;19;13;BA;638_2020;late;125;high
B;A;141;19;19;13;BA;638_2020;late;125;high
A;B;141;19;19;13;AB;638_2020;late;125;high
B;A;141;19;19;13;BA;638_2020;late;125;high
B;C;141;19;19;13;BC;638_2020;late;125;high
B;C;141;19;19;13;BC;638_2020;late;125;high
C;A;142;20;20;14;CA;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
C;A;142;20;20;14;CA;638_2020;late;189.2;high
C;A;142;20;20;14;CA;638_2020;late;189.2;high
C;A;142;20;20;14;CA;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
B;A;142;20;20;14;BA;638_2020;late;189.2;high
B;C;142;20;20;14;BC;638_2020;late;189.2;high
C;A;142;20;20;14;CA;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
A;B;142;20;20;14;AB;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
B;C;142;20;20;14;BC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;C;142;20;20;14;AC;638_2020;late;189.2;high
A;B;143;21;21;15;AB;638_2020;late;173;high
A;C;143;21;21;15;AC;638_2020;late;173;high
C;A;143;21;21;15;CA;638_2020;late;173;high
A;C;143;21;21;15;AC;638_2020;late;173;high
C;A;143;21;21;15;CA;638_2020;late;173;high
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
B;A;128;6;6;0;BA;638_2020;early;58;medium
B;A;128;6;6;0;BA;638_2020;early;58;medium
B;A;128;6;6;0;BA;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
B;C;128;6;6;0;BC;638_2020;early;58;medium
B;A;128;6;6;0;BA;638_2020;early;58;medium
B;A;128;6;6;0;BA;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
B;C;128;6;6;0;BC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;C;128;6;6;0;AC;638_2020;early;58;medium
A;B;128;6;6;0;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
C;B;129;7;7;1;CB;638_2020;early;58;medium
C;B;129;7;7;1;CB;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
C;A;129;7;7;1;CA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
C;A;129;7;7;1;CA;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
B;C;134;12;12;6;BC;638_2020;early;58;medium
B;C;134;12;12;6;BC;638_2020;early;58;medium
B;C;134;12;12;6;BC;638_2020;early;58;medium
C;A;129;7;7;1;CA;638_2020;early;58;medium
C;A;129;7;7;1;CA;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
C;A;129;7;7;1;CA;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;C;129;7;7;1;BC;638_2020;early;58;medium
B;A;129;7;7;1;BA;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
A;B;129;7;7;1;AB;638_2020;early;58;medium
C;A;129;7;7;1;CA;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
A;C;129;7;7;1;AC;638_2020;early;58;medium
C;A;133;11;11;5;CA;638_2020;early;87;medium
C;A;133;11;11;5;CA;638_2020;early;87;medium
A;B;133;11;11;5;AB;638_2020;early;87;medium
A;B;133;11;11;5;AB;638_2020;early;87;medium
C;A;133;11;11;5;CA;638_2020;early;87;medium
A;C;133;11;11;5;AC;638_2020;early;87;medium
A;C;133;11;11;5;AC;638_2020;early;87;medium
A;C;133;11;11;5;AC;638_2020;early;87;medium
B;C;133;11;11;5;BC;638_2020;early;87;medium
A;C;135;13;13;7;AC;638_2020;early;87;medium
